Text;True Label;Predicted Label;Correct;Probabilities
cuya evitación ha constituido para él hasta ahora un principio fundamental de conducta o reconocer como suyos impulsos totalmente opuestos a los que le son familiares nuestra lucha contra la resistencia en el análisis se funda en el reconocimiento de estos hechos hacemos consciente la resistencia en los muchos puntos en los que a causa de su conexión con lo reprimido es inconsciente le oponemos argumentos lógicos al hacerse consciente o una vez llegado a serlo y prometemos al yo ventajas y premios si renuncia a la resistencia así pues con respecto a la resistencia del yo no cabe duda o rectificación alguna en cambio hemos de preguntarnos si cubre por sí sola todo el estado de cosas que el análisis halla ante sí comprobamos en efecto que aun después de haberse decidido el yo a abandonar su resistencia continúa tropezando con dificultades para deshacer sus represiones hemos dado a la fase siguiente a la adopción de tan laudable propósito el nombre de fase de elaboración de aquí a reconocer la intervención de un factor dinámico que hace posible tal elaboración no hay más que un paso hemos de pensar en efecto que después del abandono de la resistencia por parte del yo quedan aún por vencer el poderío de la compulsión a la repetición la atracción de los prototipos inconscientes sobre el proceso instintivo reprimido nada se opone a atribuir a este factor el nombre de resistencia de lo inconsciente no experimentamos desagrado alguno al exponer estas rectificaciones de juicios nuestros anteriores pues lo que nos interesa sobre todo es aproximarnos lo más posible a la verdad y además no contradecir con ellas nuestras primeras afirmaciones sino que las enriquecemos bien restringiendo una generalización excesiva bien ampliando una interpretación demasiado estrecha sin embargo no ha de creerse que con tales rectificaciones alcanzamos una visión total de todas las resistencias con que tropezamos en el análisis profundizando más hallamos en efecto que se nos oponen cinco ciases de resistencias procedentes de tres distintos orígenes esto es del yo del ello y del superyo revelándose el yo como fuente de tres de tales resistencias diferenciables por formas distintas en su dinamismo la primera de estas tres resistencias del yo es la resistencia de la represión sobre la cual poco nuevo puede ya decirse de ella se distingue la resistencia de la transferencia de la misma naturaleza pero que hace en el análisis apariciones distintas y más claras pues ha conseguido establecer una relación con la situación analítica o con la persona del analista reanimando con ello una represión que sólo hubiera sido recordada también es una resistencia del yo pero de naturaleza completamente distinta la que parte de la ventaja de la enfermedad y se basa en la incorporación del síntoma al yo esta resistencia corresponde a la rebelión contra la renuncia a una satisfacción o un alivio la cuarta clase de resistencia la del ello ha sido a la que como hemos visto anteriormente necesita de elaboración la quinta la del superyo últimamente descubierta es la más oscura aunque no siempre la más débil y parece provenir de la conciencia de culpa o necesidad del castigo esta resistencia;Freud;Freud;True;{'Freud': '0.988', 'Kant': '0.012'}
la actitud justa para oírme de todos modos interrúmpame usted siempre que no pueda seguirme o necesite más amplias aclaraciones voy a interrumpirlo antes siquiera de empezar dice usted que va a exponerme una nueva psicología ahora bien la psicología no es ni con mucho una ciencia nueva ha habido muchos psicólogos y según recuerdo de mis tiempos de estudiante se han alcanzado ya en este sector científico rendimientos de gran importancia rendimientos que no pienso por mi parte discutir pero si los examina usted con algún detenimiento verá que deben ser adscritos más bien a la fisiología de los sentidos la psicología no ha podido desarrollarse porque se lo ha impedido un error fundamental qué comprende hoy tal y como es enseñanza en los centros de cultura aparte de los valiosos conocimientos antes mencionados pertenecientes a la fisiología de los sentidos una cierta cantidad de divisiones y definiciones de nuestros procesos anímicos que los usos del lenguaje han convertido en propiedad común a todos los hombres cultos y esto no basta desde luego para la concepción de nuestra vida psíquica no ha observado usted que cada filósofo cada poeta cada historiador y cada biógrafo crean para su uso particular una teoría psicológica y forjan hipótesis personales más o menos atractivas pero siempre inconsistentes sobre la cohesión y los fines de los actos psíquicos falta a todo ello un fundamento común de aquí también que en el terreno psicológico no existan por decirlo así respeto ni autoridad algunos todo el mundo se considera con derecho a opinar si plantea usted una cuestión de física o de química callarán todos los no especializados en tales materias en cambio si arriesgamos una afirmación psicológica podemos estar seguros de que nadie dejará de emitir su juicio favorable o adverso por lo visto no existen en este sector conocimientos especiales todo el mundo tiene su vida anímica y se cree por ello psicólogo pero a nuestro juicio a título bien precario recordándonos la respuesta de aquella mujer que fue a ofrecerse como aya y al ser preguntada si tenía nociones de cómo se debía tratar a los niños pequeños exclamó un tanto extrañada naturalmente también yo he sido niña alguna vez y ese fundamento común de la vida anímica hasta ahora desatendido por los psicólogos cree usted haberlo descubierto por medio de la observación de sus enfermos no creo que tal origen quite valor a nuestros descubrimientos la embriología por ejemplo no nos merecería confianza alguna si no pudiese explicar satisfactoriamente la génesis de las deformidades innatas en cambio le he hablado a usted antes de casos en los que el pensamiento sigue caminos independientes de la voluntad del sujeto obligándole a meditar sin descanso sobre problemas que le son totalmente indiferentes cree usted que la psicología oficial ha podido jamás aportar algo a la explicación de tales anomalías por último todos podemos comprobar que mientras dormimos sigue nuestro pensamiento caminos propios y crea cosas que luego no;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
somáticas facilita el vencimiento de la censura de este modo vemos ya claramente la tendencia en favor de la cual labora la censura imponiendo la deformación tendencia que no es sino la de impedir el desarrollo de angustia o de otra forma cualquiera de afecto penoso en páginas que anteceden traté del egoísmo del alma infantil y quiero reanudar aquí el examen de este tema para demostrar que los sueños han conservado también este carácter todos sin excepción son egoístas y en todos aparece el amado yo aunque oculto bajo el disfraz los deseos que en ellos quedan realizados son siempre deseos de dicho yo y cuando el sueño nos parece obedecer a un interés por otra persona ello no es sino una engañosa apariencia someteré aquí al análisis algunos sueños que parecen contradecir esta afirmación i un niño de menos de cuatro años relata el siguiente sueño ha visto una gran fuente que contenía un gran pedazo de carne asada de repente se lo comía alguien de una sola vez y sin cortar pero él no veía quién era la persona que se lo había comido quién podrá ser el individuo con cuyo copioso almuerzo sueña el niño los sucesos del día del sueño nos proporcionarán sin duda el esclarecimiento deseado el sujeto se halla hace algunos días por prescripción facultativa a dieta láctea pero la tarde anterior había sido malo y le fue impuesto el castigo de acostarse sin siquiera tomar la leche ya en otra ocasión había sido sometido a una análoga cura de ayuno resistiéndola muy valientemente sin intentar siquiera que le levantasen el castigo confesando su hambre la educación comienza ya a actuar sobre él revelándose en el principio de deformación que su sueño presenta no cabe duda que la persona que en su sueño almuerza tan a satisfacción y precisamente carne asada es él mismo pero como sabe que le está prohibido no se atreve a hacer lo que los niños hambrientos hacen en sueños cf el sueño de mi hija ana esto es darse un espléndido banquete y el invitado permanece anónimo ii sueño ver en el escaparate de una librería un tomo nuevo de una colección cuyas publicaciones suelo adquirir siempre monografías artísticas o históricas este tomo inicia una nueva serie titulada oradores o discursos famosos y ostenta en la portada el nombre del doctor lecher el análisis me demuestra desde el primer momento lo inverosímil de que pueda ocuparme efectivamente en sueños la personalidad del doctor lecher famoso por la resistencia que demostró hablando hora tras hora en el parlamento alemán durante una campaña obstruccionista la verdad es que hace algunos días se ha aumentado el número de pacientes que tengo sometidos al tratamiento psíquico y me veo obligado a hablar durante nueve o diez horas diarias soy yo por tanto el resistente orador iii en otra ocasión sueño que un profesor de nuestra universidad conocido mío me dice mi hijo el miope a estas palabras se enlaza un diálogo compuesto de breves frases pero luego;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
se vacuna a los niños contra la difteria sin esperar a que la contraigan la discusión de este problema tiene hoy tan sólo un interés académico ante vosotros puedo permitirme exponerlo mas para la mayoría de nuestros contemporáneos el solo proyecto de someter al análisis a un niño es un sacrilegio y dada la actitud de los padres ante el análisis habremos de renunciar por ahora a toda esperanza de generalización una profilaxis de la neurosis muy eficaz seguramente presupone también una distinta constitución de la sociedad la aplicación del psicoanálisis a la educación debe pues ser por hoy muy otra veamos claramente qué es lo que constituye la misión primera de la educación el niño debe aprender a dominar sus instintos es imposible dejarle en libertad de seguir sin restricción alguna sus impulsos ello constituiría un experimento muy instructivo para los psicólogos pero les haría imposible la vida a los padres y acarrearía a los niños mismos graves prejuicios como se demostraría en parte inmediatamente y en parte en años posteriores así pues la educación tiene forzosamente que inhibir prohibir y sojuzgar y así lo ha hecho ampliamente en todos los tiempos pero el análisis nos ha demostrado que precisamente este sojuzgamiento de los instintos trae consigo el peligro de la enfermedad neurótica recordaréis cuán detalladamente hemos investigado los caminos por los que así sucede en consecuencia la educación tiene que buscar su camino entre el escollo del dejar hacer y el escollo de la prohibición y si el problema no es insoluble será posible hallar para la educación un camino óptimo siguiendo el cual pueda procurar al niño un máximo de beneficio causándole un mínimo de daños se tratará pues de decidir cuánto se puede prohibir en qué épocas y con qué medios y luego habrá de tenerse en cuenta que los objetos de la influencia educadora entrañan muy diversas disposiciones constitucionales de manera que un mismo método no puede ser igualmente bueno para todos los niños la reflexión más inmediata enseña que la educación no ha cumplido hasta ahora sino muy imperfectamente su misión y ha causado a los niños graves daños si encuentra el camino óptimo y llega a realizar de un modo ideal su misión podrá abrigar la esperanza de extinguir uno de los factores de la etiología de la enfermedad el influjo de los traumas infantiles accidentales el otro el poderío de una constitución insubordinare de los instintos nunca podrá suprimirlo si pensamos en los difíciles problemas que al educador se plantean descubrir la peculiaridad constitucional del niño adivinar guiándose por signos apenas perceptibles lo que se desarrolla en su vida anímica otorgarle la justa medida de cariño y conservar sin embargo autoridad eficaz si pensamos en todos estos difíciles problemas habremos de reconocer que la única preparación adecuada para la profesión del educador es una preparación psicoanalítica fundamental la cual deberá comprender el análisis del sujeto mismo pues sin experiencia en la propia persona no es posible asimilar el psicoanálisis el análisis de los maestros y educadores parece ser una medida profiláctica más eficaz aún que el de los niños y menos difícil de llevar a la práctica citaremos de;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
extravagante de cuyos detalles podía deducirse que padecía una grave neurosis obsesiva y muchos parientes colaterales suyos mostraron y muestran trastornos nerviosos menos graves para nuestro paciente su hermana fue durante toda su infancia dejando aparte el hecho de la iniciación sexual una peligrosa competidora en la estimación de sus padres y su superioridad implacablemente ostentada le agobió de continuo con su peso la envidiaba sobre todo la admiración que su padre mostraba ante su gran capacidad en tanto que él intelectualmente cohibido por su neurosis obsesiva tenía que contentarse con una estimación mucho más tibia a partir de sus catorce años comenzaron a mejorar las relaciones de ambos hermanos pues su análoga disposición espiritual y su común oposición contra los padres acabaron por establecer entre ellos una afectuosa camaradería en la tormentosa excitación sexual de su pubertad el sujeto intentó aproximarse físicamente a su hermana y cuando ésta le hubo rechazado con tanta decisión como habilidad se volvió en el acto hacia una muchachita campesina que servía en la casa y llevaba el mismo nombre que su hermana con ello dio un paso decisivo para su elección heterosexual de objeto pues todas las muchachas de las que posteriormente hubo de enamorarse con evidentes indicios de obsesión muchas veces fueron igualmente criadas cuya ilustración e inteligencia habían de ser muy inferiores a la suya ahora bien si todos estos objetos eróticos eran sustitutivos de su hermana no conseguida habremos de reconocer como factor decisivo de su elección de objeto una tendencia a rebajar a su hermana y a suprimir aquella superioridad intelectual suya que tanto le había atormentado en un período de su vida a motivos de este género nacidos de la voluntad de poderío del instinto de afirmación del individuo ha subordinado también alfredo adler como todo lo demás la conducta sexual de los hombres sin llegar a negar la importancia de tales motivos de poderío y privilegio no he logrado tampoco convencerme jamás de que pueden desempeñar el papel dominante y exclusivo que les es atribuido si no hubiera llevado hasta el fin el análisis de mi paciente la observación de este caso me hubiera obligado a rectificar tales prejuicios en el sentido propugnado por adler por el término de este análisis trajo consigo inesperadamente nuevo material del cual resultó nuevamente que los motivos de poderío en nuestro caso la tendencia al rebajamiento sólo habían determinado la elección de objeto en el sentido de una aportación y una racionalización en tanto que la determinación auténtica y más profunda me permitió mantener mis convicciones anteriores el paciente manifestó que al recibir la noticia de la muerte de su hermana no había experimentado el menor dolor imponiéndose signos exteriores de duelo se regocijaba fríamente en su interior de haber llegado a ser el único heredero de la fortuna familiar por esta época llevaba ya varios años enfermo de su reciente neurosis pero confieso que este dato me hizo vacilar durante mucho tiempo en el diagnóstico del caso era;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
oficial integra en la deformación sufrida con respecto a su texto primitivo las huellas de la defensa primaria su deformación la hace viable pues el pensamiento consciente se ve obligado a interpretarla erróneamente en forma análoga a como interpreta el contenido manifiesto del sueño el cual constituye el producto de una transacción y una deformación y queda interpretado erróneamente por el pensamiento despierto tal interpretación errónea por parte del pensamiento consciente puede comprobarse no sólo en las ideas obsesivas mismas sino también en los productos de la defensa secundaria por ejemplo en las fórmulas protectoras hecho del que podemos exponer aquí dos acabados ejemplos nuestro paciente usaba como fórmula defensiva la palabra über pero rápidamente pronunciada y acompañada de un ademán de repulsa y en una de las sesiones del tratamiento manifestó luego que dicha fórmula había sufrido en los últimos tiempos una variación pues no decía ya über sino aber interrogado por mí sobre el motivo de aquella transformación indicó que la e átona de la segunda sílaba no le ofrecía la menor garantía contra la temida aparición de algo ajeno y contradictorio razón por la cual había decidido acentuarla esta explicación correspondiente en un todo al estilo de la neurosis obsesiva se demostró sin embargo inexacta constituyendo cuando más una racionalización en realidad al pronunciar abér lo que hacía era asimilar dicha palabra a la de abwehr defensa cuya significación psicoanalítica le era conocida por nuestras conversaciones teóricas sobre el tratamiento así pues el tratamiento había quedado aprovechado de un modo abusivo y delirante para robustecer una fórmula de defensa otra vez me habló de su palabra mágica principal formada por él para protegerse contra las tentaciones con las iniciales de las oraciones más eficaces y a la que añadía un fervoroso amén pero no me es posible transcribir aquí dicha palabra pues cuando el paciente me la reveló observé en el acto que no era sino un anagrama del nombre de la señora de sus pensamientos tal nombre contenía una s que el sujeto situaba al final e inmediatamente delante del amén agregado formando así la palabra samen semilla semen podemos pues decir que había reunido su semen con la mujer amada esto es que se había masturbado pensando en ella pero él mismo no había observado tan evidente relación y la defensa se había dejado burlar por lo reprimido es éste además un excelente ejemplo de aquella regla según la cual los elementos que han de ser rechazados acaban por penetrar en aquello por lo que son rechazados una vez sentado que las ideas obsesivas han experimentado una deformación lo mismo que las ideas oníricas antes de pasar a ser el contenido del sueño habrá de interesarnos averiguar la técnica de tal deformación y nada se opondría a que expusiéramos aquí los distintos medios de la misma en una serie de ideas obsesivas traducidas e interpretadas pero tampoco podemos dar sino algunas muestras no todas las ideas obsesivas;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
viven sin experimentar la menor necesidad sexual todos estos indicios o sea el hecho de tratarse de una acumulación de excitación el de que la angustia que probablemente corresponda a dicha excitación acumulada sea de origen somático siendo por tanto acumulada excitación somática el de que esta excitación somática sea de naturaleza sexual existiendo paralelamente una disminución en la participación psíquica en los procesos sexuales todos estos indicios repetimos favorecen la sospecha de que el mecanismo de la neurosis de angustia ha de ser buscado en la desviación de la excitación sexual somática de lo psíquico y en un consiguiente aprovechamiento anormal de dicha excitación podemos aclarar algo más esta representación del mecanismo de la neurosis de angustia exponiendo las siguientes consideraciones sobre el proceso sexual referentes en primer lugar al hombre el organismo masculino llegado ya a la madurez sexual produce probablemente de un modo continuo excitación sexual somática que periódicamente llega a constituir un estímulo psíquico para fijar mejor nuestras ideas intercalaremos aquí que esta excitación sexual somática se manifiesta bajo la forma de una presión sobre las paredes provistas de nervios de las vesículas seminales de manera que al crecer de continuo la excitación visceral llegará un momento en el que vencerá las resistencias opuestas a su llegada a la corteza cerebral y se exteriorizará como estímulo psíquico en este momento queda cargado de energía el grupo de representaciones sexuales dado en la psique y nace el estado psíquico de tensión libidinosa estado que trae consigo el impulso a hacer cesar dicha tensión pero una tal descarga psíquica no es posible sino por un solo medio al que daremos el nombre de acto específico o adecuado este acto adecuado consiste para el instinto sexual masculino en un complicado acto reflejo espinal que tiene por consecuencia la descarga de los nervios antes indicados y en todos los preparativos psíquicos necesarios para la producción de tal reflejo nada que no sea el acto adecuado puede lograr aquí eficacia pues la excitación sexual somática se transforma continuamente una vez alcanzado cierto nivel en excitación psíquica tiene que sobrevenir necesariamente aquello que liberta a las fibras nerviosas de la presión que sobre ellas gravita suprimiendo con ello toda la excitación somática de momento existente y permitiendo a la conducción subcortical restablecer su resistencia no queremos seguir representando de este modo casos complicados del proceso sexual nos limitaremos a afirmar que el esquema precedente puede aplicarse también en lo esencial a la mujer no obstante el problema que plantean las confusas y artificiales oscilaciones del instinto sexual femenino también en la mujer hemos de admitir una excitación sexual somática y un estado en el que esta excitación se convierte en estímulo psíquico en libido y provoca el impulso hacia el acto específico al cual se enlaza la sensación de voluptuosidad lo que no podemos indicar en la mujer;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
de estos postulados el más inesperado de todos pudo comprobarse en efecto que en la temprana infancia existen ciertos signos de actividad corporal a los que sólo un arraigado prejuicio pudo negar el calificativo de sexual y que aparecen vinculados con fenómenos psíquicos que más tarde volveremos a encontrar en la vida amorosa del adulto como por ejemplo la fijación a determinados objetos los celos etc compruébase además que tales fenómenos surgidos en la primera infancia forman parte de un proceso evolutivo perfectamente reglado pues después de un incremento progresivo alcanzan su máximo hacia el final del quinto año para caer luego en un intervalo de reposo mientras dura éste el proceso se detiene gran parte de lo aprendido se pierde y la actividad sufre una suerte de involución finalizado este período que se denomina de latencia la vida sexual continúa en la pubertad cual si volviera a florecer he aquí el hecho del arranque bifásico de la vida sexual hecho desconocido fuera de la especie humana y seguramente fundamental para su antropomorfización no carece de importancia el que los sucesos de este primer período de la sexualidad sean salvo escasos restos víctimas de la amnesia infantil nuestras concepciones sobre la etiología de la neurosis y nuestra técnica de tratamiento analítico derivan precisamente de estas concepciones y la exploración de los procesos evolutivos que acaecen en dicha época precoz también ha evidenciado la certeza de otras postulaciones la boca es a partir del nacimiento el primer órgano que aparece como zona erógena y que plantea al psiquismo exigencias libidinales primero toda actividad psíquica está centrada en la satisfacción de las necesidades de esa zona naturalmente la boca sirve en primer lugar a la autoconservación por medio de la nutrición pero no se debe confundir la fisiología con la psicología el chupeteo del niño actividad en la que éste persiste con obstinación es la manifestación más precoz de un impulso hacia la satisfacción que si bien originado en la ingestión alimentaria y estimulado por ésta tiende a alcanzar el placer independientemente de la nutrición de modo que podemos y debemos considerarlo sexual ya durante esa fase oral con la aparición de los dientes surgen esporádicamente impulsos sádicos que se generalizan mucho más en la segunda fase denominada sádicoanal porque en ella la satisfacción se busca en las agresiones y en las funciones excretorias al incluir las tendencias agresivas en la libido nos fundamos en nuestro concepto de que el sadismo es una mezcla instintual de impulsos puramente libidinales y puramente destructivos mezcla que desde entonces perdurará durante toda la vida la tercera fase denominada fálica es como un prolegómeno de la conformación definitiva que adoptará la vida sexual a la cual se asemeja sobremanera es notable que en ella no intervengan los genitales de ambos sexos sino sólo el masculino falo los genitales femeninos permanecen ignorados durante mucho tiempo el niño;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
vez esta sensación aunque no nos haya dominado hasta el punto de hacernos excluir todas las demás y no vacilamos en asignar a la opinión de groddeck un lugar en los dominios de la ciencia por mi parte propongo tenerla en la cuenta dando el nombre de yo al ente que emana del sistema p y es primero preconsciente y el de ello según lo hace groddeck a lo psíquico restante inconsciente en lo que dicho yo se continúa pronto hemos de ver si esta nueva concepción ha de sernos útil para nuestros fines descriptivos un individuo es ahora para nosotros un ello psíquico desconocido e inconsciente en cuya superficie aparece el yo que se ha desarrollado partiendo del sistema p su nódulo el yo no vuelve por completo al ello sino que se limita a ocupar una parte de su superficie esto es la constituida por el sistema p y tampoco se halla precisamente separado de él pues confluye con él en su parte inferior pero también lo reprimido concluye con el ello hasta el punto de no constituir sino una parte de él en cambio se halla separado del yo por las resistencias de la represión y sólo comunica con él a través del ello reconocemos en el acto que todas las diferenciaciones que la patología nos ha inducido a establecer se refieren tan sólo a los estratos superficiales del aparato anímico únicos que conocemos todas estas circunstancias quedan gráficamente representadas en el dibujo siguiente cuya significación es puramente descriptiva como puede verse en él y según el testimonio de la anatomía del cerebro lleva el yo en uno sólo de sus lados un receptor acústico fácilmente se ve que el yo es una parte del ello modificada por la influencia del mundo exterior transmitido por;Freud;Freud;True;{'Freud': '0.990', 'Kant': '0.010'}
es reunir los principios del psicoanálisis y confirmarlos como si de dogmas se tratara en una forma la más concisa posible y expuestos en los términos más inequívocos la intención no es por supuesto promover credulidad o despertar convicción las enseñanzas del psicoanálisis están basadas en un número incalculable de observaciones y experiencia y sólo aquél que ha repetido estas observaciones en sí mismo y en los demás está en una posición de alcanzar un juicio personal sobre ellas primera parte la naturaleza de lo psíquico i el aparato psíquico e l psicoanálisis parte de un supuesto básico cuya discusión concierne al pensamiento filosófico pero cuya justificación radica en sus propios resultados de lo que hemos dado en llamar nuestro psiquismo o vida mental son dos las cosas que conocemos por un lado su órgano somático y teatro de acción el encéfalo o sistema nervioso por el otro nuestros actos de consciencia que se nos dan en forma inmediata y cuya intuición no podría tornarse más directa mediante ninguna descripción ignoramos cuanto existe entre estos dos términos finales de nuestro conocimiento no se da entre ellos ninguna relación directa si la hubiera nos proporcionaría a lo sumo una localización exacta de los procesos de consciencia sin contribuir en lo mínimo a su mejor comprensión nuestras;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
se hallan preparadas a una agresión sexual y aquellos hombres que encierran intensos complejos homosexuales reprimidos son los que generalmente inician el análisis alegando tal falta de ocurrencias como la primera resistencia también los primeros síntomas y actos casuales de los pacientes presentan singular interés y delatan uno de los complejos que dominan su neurosis un joven filósofo muy inteligente y de extraordinaria sensibilidad estética se aseguró cuidadosamente la hebilla del pantalón antes de echarse en el diván al dar comienzo a la primera sesión del tratamiento y corroboró luego la significación de este acto casual revelando haber entrañado en su pasado refinadas tendencias coprófilas como su ulterior esteticismo hacía esperar en igual situación una muchacha se apresuró a estirarse afanosa la falda tapándose los tobillos que habían quedado visibles y con ello reveló ya lo más importante que luego había de descubrir el análisis el orgullo narcisista que su belleza le inspiraba y sus tendencias exhibicionistas muchos pacientes se rebelan contra la indicación de acomodarse en el diván de espaldas a nosotros y solicitan nuestro permiso para adoptar otra posición durante el tratamiento en su mayor parte porque les desagrada no ver al médico desde luego no accedemos jamás a ello pero en cambio no podemos evitar que antes de comenzar oficialmente la sesión o después de declararla terminada y cuando ya se han levantado del diván nos dirijan algunas frases arreglándoselas así para dividir el tratamiento en dos partes una oficial durante la cual se muestran por lo general muy cohibidos y otra amistosa en la que aparecen más desenvueltos y comunican toda clase de cosas que para ellos no corresponden ya al tratamiento el médico no se acomoda por mucho tiempo a esta división retiene también todo lo que el paciente le cuenta antes o después de la sesión y utilizándolo analíticamente en la primera ocasión propicia da al traste con la separación que el sujeto intentaba establecer y que se basa también en una resistencia de transferencia en tanto que las comunicaciones y las ocurrencias del paciente se suceden sin interrupción no debemos tocar para nada el tema de la transferencia dejando esta labor la más espinosa de todas las que se nos plantean en el análisis para el momento en que la transferencia se haya convertido ya en resistencia se nos preguntará ahora cuándo hemos de iniciar nuestras explicaciones al analizado revelándole el oculto sentido de sus asociaciones e iniciándole en las hipótesis y los métodos técnicos del análisis nuestra respuesta será la siguiente nunca antes de haberse establecido en el paciente una transferencia aprovechable un rapport en toda regla con nosotros el primer fin del tratamiento es siempre ligar al paciente a la cura y a la persona del médico para ello no hay;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
la libido muy importantes como disposiciones a ulteriores transgresiones de las tendencias reprimidas y que integran una determinada relación con el desarrollo de ulterior neurosis y perversiones véase más adelante teoría de la libido el hallazgo de objeto y el complejo de edipo el instinto parcial oral encuentra al principio su satisfacción con ocasión del apaciguamiento de la necesidad de alimentación y su objeto en el pecho materno luego se hace independiente y al mismo tiempo autoerótico esto es encuentra su objeto en el propio cuerpo también otros instintos parciales se conducen al principio autoeróticamente y son orientados luego hacia un objeto extraño es un hecho muy importante el de que los instintos parciales de la zona genital pasen regularmente por un periodo de intensa satisfacción autoerótica no todos los instintos parciales son igualmente utilizables para la organización genital algunos de ellos por ejemplo los anales son dados de lado reprimidos o sufren complicadas transformaciones ya en los primeros años infantiles aproximadamente entre los dos años y los cinco se constituye una síntesis de las tendencias sexuales cuyo objeto es en el niño la madre esta elección de objeto junto con la correspondiente actitud de rivalidad y hostilidad contra el padre es el contenido llamado complejo de edipo que en todos los humanos entraña máxima importancia para la estructuración definitiva de la vida erótica se ha comprobado como hecho característico que el hombre normal aprende a dominar el complejo de edipo mientras que el neurótico permanece envuelto en él la doble iniciación de la evolución sexual este período temprano de la vida sexual encuentra normalmente un fin hacia el quinto año de la vida individual y es seguido por un período de latencia más o menos completa durante la cual son establecidas las restricciones éticas como dispositivos protectores contra los impulsos optativos del complejo de edipo en el período siguiente de la pubertad el complejo de edipo experimenta una reviviscencia en lo inconsciente y avanza hacia sus ulteriores transformaciones sólo el período de la pubertad desarrolla los instintos sexuales hasta su plena intensidad pero tanto la dirección de esta evolución como todas las disposiciones a ella inherentes están ya determinadas por la anterior floración temprana infantil de la sexualidad esta evolución en dos fases interrumpida por el período de latencia de la función sexual parece ser una peculiaridad biológica de la especie humana y contener la condición de la génesis de las neurosis la teoría de la represión la reunión de estos conocimientos teóricos con las impresiones inmediatas de la labor analítica conduce a una concepción de las neurosis que expuestas a grandes rasgos sería la siguiente las neurosis son la expresión de conflictos entre;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
las demás sólo una síntesis de los resultados obtenidos en las diferentes ramas de la investigación podrá decidir la importancia relativa que debe ser atribuida en la génesis de la religión al mecanismo que a continuación vamos a intentar describir pero tal labor sobrepasaría tanto los medios de que el investigador psicoanalítico dispone como el fin que persigue i en el de este apartado establecimos la noción del totemismo hemos visto que el totemismo es un sistema que en algunos pueblos primitivos de australia américa y áfrica reemplaza a la religión y constituye la base de la organización social sabemos que en atrajo el escocés maclennan por vez primera la atención general sobre los fenómenos del totemismo considerados hasta entonces como simples curiosidades expresando la opinión de que muchos usos y costumbres existentes en diferentes sociedades antiguas y modernas debían ser considerados como supervivencias de una época totémica desde esta fecha ha reconocido la ciencia la importancia del totemismo en toda su amplitud como una de las últimas opiniones formuladas sobre esta cuestión citaré la que wundt expresa en sus elementos de la psicología de los pueblos teniendo en cuenta todos estos hechos podemos admitir sin temor a apartarnos demasiado de la verdad que la cultura totémica ha constituido en todas partes una fase preliminar del desarrollo ulterior y un estado de transición entre la humanidad primitiva y la época de los héroes y de los dioses pág el fin que en el presente ensayo perseguimos nos obliga a estudiar más detenidamente los caracteres del totemismo por razones que más tarde comprenderá el lector prefiero seguir aquí la exposición desarrollada por s reinach que en formuló el siguiente código del totemismo en doce artículos especie de catecismo de la religión totemista ciertos animales no deben ser muertos ni comidos los hombres mantienen en cautividad individuos de estas especies animales y los rodean de cuidados un animal muerto accidentalmente hace llevar luto a la tribu y es enterrado con iguales honores que un miembro de la misma la prohibición alimenticia no recae algunas veces sino sobre una cierta parte del cuerpo del animal cuando se impone la necesidad de matar a un animal habitualmente respetado se excusa la tribu cerca de él y se intenta atenuar por medio de toda clase de artificios y expedientes la violencia del tabú esto es el asesinato cuando el animal es sacrificado ritualmente es solemnemente llorado en ciertas ocasiones solemnes y en determinadas ceremonias religiosas se revisten los individuos con la piel de determinados animales entre los pueblos que viven aún bajo el régimen del totemismo se utiliza para estos usos la piel del totem existen tribus e;Freud;Freud;True;{'Freud': '0.998', 'Kant': '0.002'}
